mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_iterations,params,split0_test_explained_variance,split1_test_explained_variance,split2_test_explained_variance,split3_test_explained_variance,split4_test_explained_variance,mean_test_explained_variance,std_test_explained_variance,rank_test_explained_variance,split0_test_max_error,split1_test_max_error,split2_test_max_error,split3_test_max_error,split4_test_max_error,mean_test_max_error,std_test_max_error,rank_test_max_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_log_error,split1_test_neg_root_mean_squared_log_error,split2_test_neg_root_mean_squared_log_error,split3_test_neg_root_mean_squared_log_error,split4_test_neg_root_mean_squared_log_error,mean_test_neg_root_mean_squared_log_error,std_test_neg_root_mean_squared_log_error,rank_test_neg_root_mean_squared_log_error,split0_test_neg_median_absolute_error,split1_test_neg_median_absolute_error,split2_test_neg_median_absolute_error,split3_test_neg_median_absolute_error,split4_test_neg_median_absolute_error,mean_test_neg_median_absolute_error,std_test_neg_median_absolute_error,rank_test_neg_median_absolute_error,split0_test_neg_mean_absolute_percentage_error,split1_test_neg_mean_absolute_percentage_error,split2_test_neg_mean_absolute_percentage_error,split3_test_neg_mean_absolute_percentage_error,split4_test_neg_mean_absolute_percentage_error,mean_test_neg_mean_absolute_percentage_error,std_test_neg_mean_absolute_percentage_error,rank_test_neg_mean_absolute_percentage_error
0.22935700416564941,0.13260006730646703,0.013927841186523437,0.0006104462073378003,10,{'iterations': 10},0.7225169441606355,0.6974243636342072,0.7291639697874315,0.7238232772822836,0.7259089200460875,0.7197674949821291,0.011395044535804357,2,-636.6250071993561,-704.6716861674527,-868.9596772295895,-630.8325623799844,-608.7774535121432,-689.9732772977053,95.0669221838598,1,-68.44352434052838,-72.4142336329999,-70.84722967206258,-71.08293149274667,-73.31003358074778,-71.21959054381708,1.6529365433239884,2,0.7223244426721965,0.6973770224796745,0.7290985035557023,0.7238231047875854,0.7258988710498108,0.7197043889089938,0.011392636155588692,2,-0.4237101536209393,,-0.41704915612301563,-0.4204197480275111,,,,1,-27.513176065981128,-27.418753405996654,-29.41942041178261,-27.696697531511063,-27.622783044534174,-27.934166091961128,0.7486272707834323,2,-0.40353014268247805,-0.3967156556517414,-0.384003497885329,-0.39090625258111994,-0.41511570003554765,-0.39805424976724324,0.010690068427310864,2
0.3302787780761719,0.10788182811474578,0.014221096038818359,0.0005896084924671886,30,{'iterations': 30},0.7530127934471809,0.7337668260994259,0.7546601207590968,0.749356698338218,0.7521954967325437,0.748598387075293,0.0076121092176630704,1,-631.5424659885483,-686.077221279863,-876.5094129826867,-655.3822963519341,-617.239593718748,-693.350198064356,94.5037307194374,2,-64.56236197452607,-67.92426264834205,-67.42711596442042,-67.71835958064685,-69.7091908708988,-67.46825820776684,1.657600407202105,1,0.7529233273238203,0.7337412507697589,0.754622449466001,0.7493489425003332,0.7521641826368397,0.7485600305393506,0.007602628629036777,1,,,,-0.40419253802743804,,,,1,-25.14751886905232,-25.114736681068962,-26.492492253191486,-25.50355323909595,-25.63955614402539,-25.579571437286823,0.4991076276549744,1,-0.3605081405225853,-0.37038240050140175,-0.35167651914744447,-0.36192352543970563,-0.3800201008455807,-0.3649021372913436,0.009609187461316055,1
