lat,lon,university,fuel,cafe,parking,parking_entrance,fast_food,marketplace,restaurant,hospital,school,kindergarten,townhall - community_centre,police,place_of_worship,bank,atm
10.6758408,106.759516,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.0829825,105.881158,1,3,0,0,2,0,0,1,0,8,6,0,1,1,1,3
20.997167,105.799055,15,11,48,15,9,24,12,69,7,60,23,0,14,16,25,80
20.980954,105.817632,4,6,18,8,2,4,9,12,6,36,16,0,10,15,12,29
20.9697199,105.7984527,8,7,15,4,5,3,2,14,7,33,8,0,5,8,9,24
20.98327,105.7823339,13,9,19,6,5,3,4,15,11,49,8,0,8,13,6,41
10.818738,106.821473,1,7,2,0,0,0,1,2,0,3,0,0,1,1,0,0
21.015023,105.8012798,14,19,89,30,12,20,12,107,7,62,23,0,15,17,50,131
10.748695,106.61264,0,30,12,3,0,7,5,39,8,23,9,0,2,9,11,11
21.022002,105.774704,15,6,46,23,24,8,6,38,6,47,9,0,6,12,21,31
21.089607,105.8126882,0,2,15,2,8,2,1,9,1,9,0,0,3,4,4,6
21.014174,105.810768,20,18,118,27,7,36,16,164,10,78,24,0,23,23,61,189
21.042287,105.81706,6,12,97,38,11,15,11,124,8,46,15,0,16,69,30,131
21.073761,105.812858,2,3,44,9,9,6,3,50,3,22,6,0,7,15,5,20
10.784073,106.800586,1,4,0,0,0,0,1,1,0,2,0,0,1,3,0,0
20.966969,105.832359,1,7,10,9,0,6,8,11,7,22,12,0,6,12,8,12
10.811482,106.695286,12,24,62,5,0,15,8,63,8,48,4,0,6,40,43,39
10.768657,106.669021,16,30,150,20,0,45,29,211,38,101,13,0,5,66,117,42
10.974683,106.518274,0,6,2,0,0,0,1,1,0,0,0,0,0,0,0,0
21.047696,105.735788,2,5,8,0,0,0,1,17,1,17,6,0,3,19,1,0
21.032816,105.763414,13,5,19,11,2,1,3,10,6,41,12,0,6,8,11,17
20.971983,105.748344,2,3,7,6,5,2,1,6,0,21,4,0,1,2,0,4
20.989024,105.765531,2,5,6,9,5,1,1,5,0,23,4,0,1,8,2,3
21.014473,105.8503637,8,17,354,45,13,69,10,477,33,79,39,0,42,47,135,441
21.068216,105.889735,1,5,9,7,2,0,4,3,3,24,7,0,3,9,1,11
20.975468,105.781978,10,8,26,3,3,3,4,17,10,47,7,0,5,13,9,34
10.7951809,106.6890184,20,25,218,27,2,41,10,252,19,66,10,0,4,86,114,91
21.042223,105.817208,6,12,97,37,10,16,11,124,8,46,16,0,16,69,30,133
10.788716,106.676324,17,19,217,14,2,42,12,239,23,83,12,0,4,104,116,74
21.0025101,105.8298183,9,10,98,32,12,42,12,108,20,62,21,0,25,19,73,147
20.974147,105.774628,5,10,23,3,3,3,3,18,8,39,4,0,4,9,7,28
20.996631,105.825704,11,10,72,24,7,34,14,71,19,59,20,0,23,12,48,108
10.8070255,106.7882419,0,4,3,1,0,0,1,1,1,7,0,0,1,5,0,1
20.991234,105.839688,8,12,40,27,5,15,5,27,10,45,23,0,15,4,57,87
10.790148,106.621252,2,23,9,6,0,4,6,10,1,41,7,0,3,12,5,9
10.7564115,106.6515776,5,36,35,11,0,19,24,47,17,105,11,0,6,65,90,26
21.0031997,105.8243757,11,11,90,27,10,37,11,104,20,69,18,0,27,21,77,146
21.0574207,105.8657287,1,2,20,4,0,4,5,19,1,19,6,0,2,8,11,23
21.025211,105.773686,17,7,50,33,27,12,8,50,7,53,11,0,7,13,24,31
21.015176,105.81703,18,17,129,28,7,44,16,198,13,89,24,0,26,31,82,231
10.7416532,106.70387,6,10,46,34,0,13,6,75,8,43,5,0,4,36,14,29
21.0035252,105.8021818,13,17,73,27,10,28,13,94,9,70,24,0,18,15,41,119
21.0918031,105.7775876,5,3,32,2,0,12,4,77,0,11,5,0,4,6,2,4
20.9841541,105.8599079,4,14,13,6,3,3,2,11,3,37,21,0,7,5,14,33
10.7911654,106.7007552,18,19,292,46,3,52,6,405,13,56,9,0,5,52,98,89
20.971641,105.790634,10,6,22,5,3,4,3,17,11,36,9,0,6,14,7,41
21.039291,105.815827,12,14,103,41,11,18,13,132,9,52,17,0,18,68,40,157
10.684358,106.644744,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,1
21.0342609,105.7961123,26,10,135,73,41,34,16,161,12,59,27,0,14,34,48,120
20.9923406,105.7858851,11,10,26,9,6,3,2,17,4,36,11,0,7,10,10,50
21.1173165,105.8151231,0,0,1,0,0,0,0,0,0,6,3,0,0,0,0,0
21.0346956,105.7404713,1,5,1,1,0,0,1,0,1,19,5,0,3,14,0,1
21.016345,105.821532,16,17,135,26,8,46,12,184,14,79,23,0,28,39,88,248
21.037087,105.77601,22,10,82,56,36,24,6,96,7,52,22,0,10,18,29,45
20.998599,105.805909,12,15,52,16,9,26,14,72,9,69,24,0,21,13,34,111
10.9536481,106.5255809,0,10,0,0,0,0,0,1,0,2,1,0,0,1,0,0
21.014682,105.823952,13,16,126,27,8,45,10,164,19,74,21,0,28,38,90,252
10.838615,106.673122,2,21,33,2,0,3,3,12,5,27,4,0,0,30,28,24
10.804959,106.715928,12,18,73,14,0,8,5,79,1,35,0,0,5,13,17,27
10.771829,106.609271,0,16,1,0,0,2,4,1,1,21,2,0,1,1,2,6
20.988609,105.855455,8,17,21,9,5,11,3,19,8,43,22,0,13,7,29,72
20.9667523,105.8700343,2,7,1,6,0,0,2,0,1,11,4,0,1,3,2,1
21.046754,105.877915,1,5,25,11,0,4,7,22,2,26,8,0,3,19,15,33
10.790439,106.555295,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.02477,105.907459,0,4,10,23,2,7,5,38,1,22,10,0,5,9,5,9
10.7840511,106.6576389,8,22,105,14,0,33,14,115,15,97,10,0,5,77,66,31
20.9639246,105.7892446,4,7,20,6,3,2,2,16,10,34,4,0,2,6,11,27
21.0497485,105.8838407,1,6,28,12,0,4,6,21,5,31,11,0,5,15,15,38
21.029744,105.810345,15,16,125,39,4,23,10,155,10,64,20,0,20,53,60,204
21.018334,105.7987789,15,12,99,35,12,14,13,112,7,60,26,0,12,24,58,135
21.012664,105.746597,1,4,7,21,8,1,1,3,3,14,16,0,1,4,4,1
21.0750865,105.9301406,0,1,0,1,0,0,3,2,0,15,11,0,3,22,1,1
10.766676,106.671784,19,36,172,21,0,48,29,234,38,92,15,0,8,63,129,51
21.016197,105.808227,18,18,119,32,8,36,17,167,10,76,24,0,19,22,59,180
20.9774408,105.7758669,7,8,20,3,3,2,3,18,9,40,5,0,4,10,7,28
10.790682,106.69087,21,22,295,40,2,53,9,377,20,70,13,0,6,86,129,109
10.643628,106.787719,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
10.753618,106.592556,0,11,3,0,0,2,1,1,2,15,5,0,0,3,2,6
21.0090413,105.7203464,1,2,3,9,5,0,3,2,0,7,20,0,2,3,2,0
21.0385586,105.8761784,0,4,21,5,0,4,6,22,2,17,8,0,3,17,14,30
20.973544,105.825411,1,8,20,13,2,6,10,12,4,24,13,0,6,13,10,13
20.9682404,105.7542001,3,7,13,2,4,2,1,7,4,26,2,0,2,2,2,7
10.8132384,106.6017345,0,6,3,4,0,0,0,3,0,18,1,0,0,1,3,8
21.041282,105.751494,6,5,4,4,0,1,2,4,2,35,8,0,4,6,2,5
20.9683342,105.7869592,7,6,22,5,3,3,2,16,12,34,7,0,4,10,9,31
20.997193,105.818177,8,8,50,14,4,26,12,69,11,61,17,0,19,14,53,120
10.807324,106.683891,14,23,100,8,2,17,9,88,14,55,4,0,5,64,73,55
20.9860864,105.9294967,2,2,5,7,1,0,1,7,2,11,4,0,0,11,1,2
10.7621006,106.6937563,18,23,346,45,0,54,27,531,20,69,21,0,18,110,155,106
10.871755,106.667527,1,4,7,1,0,0,1,0,0,8,0,0,0,6,0,4
10.7862925,106.7678012,0,2,8,0,0,0,5,6,3,20,2,0,3,16,0,5
21.02815,105.768272,18,4,41,24,19,8,5,29,6,43,10,0,6,11,15,27
21.017355,105.775199,3,4,24,17,13,2,5,24,6,31,10,0,2,12,10,21
21.0188645695107,105.84079962167,13,11,423,51,15,77,18,575,30,73,33,0,44,74,157,495
21.0480535,105.8096705,5,10,61,35,7,10,11,53,6,37,14,0,12,51,27,67
10.785508,106.67842,21,21,268,15,2,54,14,331,25,80,14,0,5,99,138,86
20.995614,105.830456,9,7,77,32,9,38,10,74,18,54,24,0,20,10,55,109
21.0339072,105.852375,3,11,431,34,5,104,16,645,23,49,22,0,36,88,124,478
10.811545,106.6988978,15,27,59,5,0,14,7,59,7,46,3,0,5,36,41,34
21.0873959,105.7555013,0,2,3,0,0,4,1,5,0,4,1,0,0,0,0,0
21.049911,105.763549,10,4,17,11,4,5,6,36,2,31,11,0,4,4,7,7
21.057374,105.887126,1,8,13,9,2,4,5,6,3,30,10,0,4,11,12,28
20.9646433,105.7830713,4,7,21,6,3,3,2,17,11,38,6,0,3,8,9,28
21.0108436,105.7951254,13,15,79,33,12,9,12,74,6,53,21,0,9,15,37,80
10.798835,106.662162,7,19,108,33,5,28,9,92,10,67,6,0,5,75,62,50
10.773814,106.682932,26,27,396,43,0,77,26,585,32,90,21,0,14,92,167,120
20.969753,105.774231,4,9,20,3,4,3,2,20,9,44,5,0,4,9,6,30
21.0416759,105.7764848,22,11,84,61,35,27,8,114,8,55,25,0,9,18,28,48
10.80696,106.719017,9,17,81,14,0,8,3,78,1,35,0,0,6,11,14,27
20.987248,105.769703,3,6,8,8,3,1,1,12,3,28,4,0,1,11,2,13
21.0314511,105.8269747,7,17,174,38,10,29,12,229,13,66,17,0,30,72,92,267
20.9631552,105.8172983,1,4,8,9,2,5,6,9,7,14,9,0,3,11,6,7
21.0780093,105.8124999,2,3,38,7,8,5,3,41,2,22,4,0,7,10,5,16
20.9605738,105.7711673,3,6,15,2,1,2,2,11,8,33,0,0,4,4,4,21
10.797893,106.6376362,5,20,24,17,0,6,8,21,5,65,13,0,3,24,22,22
21.0384519,105.429277,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
20.995763,105.745107,0,4,9,27,10,1,0,2,2,16,20,0,2,6,4,1
10.725412,106.594276,0,7,0,4,0,0,1,0,0,4,0,0,1,2,0,2
20.978264,105.835951,2,11,18,12,0,7,6,13,6,27,16,0,8,7,24,24
20.995883,105.874019,4,9,11,4,3,2,5,8,5,30,15,0,7,3,6,29
10.810419,106.612655,2,8,6,6,0,1,1,3,0,28,1,0,1,2,3,7
21.0161086,105.8146779,17,17,130,30,8,39,16,192,12,83,25,0,25,25,75,222
10.789951,106.696146,21,21,323,47,3,57,8,461,19,63,12,0,3,73,131,112
10.784296,106.629396,2,25,16,10,0,7,13,16,2,54,9,0,3,21,35,16
10.8751624,106.6292251,4,6,2,1,0,0,3,3,3,14,2,0,2,4,0,2
21.0109667,105.8221301,14,16,117,25,7,43,11,146,20,79,22,0,26,32,93,206
10.813851,106.709028,14,26,65,3,0,6,5,38,4,24,2,0,6,19,19,26
20.9732844,105.8179377,1,6,14,10,2,5,8,15,5,26,16,0,4,15,5,7
10.688548,106.585091,0,6,2,0,0,0,1,1,1,8,0,0,1,6,0,1
21.014209,105.806528,20,19,99,32,8,34,16,143,9,72,26,0,17,20,56,162
10.7383577,106.6586829,3,23,28,8,0,11,16,27,11,55,9,0,2,51,28,10
21.0072984,105.9494052,2,6,4,18,5,0,3,7,1,19,5,0,4,7,3,3
10.801725,106.648716,2,16,44,21,0,10,8,41,5,51,9,0,3,41,38,28
21.020876,105.855877,5,13,436,30,5,99,13,658,26,55,25,0,34,63,116,471
20.995935,105.8219564,8,8,54,16,4,27,16,63,16,59,19,0,20,11,46,93
10.646513,106.631123,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
21.053065,105.837073,0,4,98,23,7,26,6,132,8,27,13,0,11,46,41,68
10.840216,106.678869,2,20,27,4,0,3,3,14,4,25,4,0,0,21,28,26
10.8579106,106.7491996,4,12,21,4,0,4,5,4,5,29,12,0,2,25,9,20
21.0106575,105.8599784,9,19,165,31,10,37,6,236,16,52,31,0,27,15,67,246
21.017058,105.74067,1,2,6,18,8,1,3,2,1,17,17,0,2,5,4,0
20.990461655547,105.804231505465,16,10,29,4,9,21,8,52,8,57,17,0,13,14,23,65
21.0037916,105.8374303,10,13,161,32,12,42,8,184,24,63,30,0,28,23,99,179
10.795715,106.707246,18,16,166,34,3,40,6,228,7,43,4,0,7,34,61,54
20.974712,105.777594,8,9,25,3,3,2,3,19,10,39,5,0,4,10,8,30
20.9817024,105.7423936,1,3,3,9,2,0,1,1,0,12,6,0,0,1,0,0
20.97122,105.834012,1,11,19,15,0,6,8,13,7,25,14,0,9,11,10,20
10.774711,106.676113,22,22,253,21,0,55,25,368,27,89,19,0,6,81,134,70
10.767687,106.673347,19,32,193,20,0,53,27,286,39,90,17,0,8,67,126,59
20.99484,105.842597,8,12,83,30,7,23,7,58,15,54,27,0,20,9,63,108
10.768798,106.699258,21,18,416,63,0,68,12,641,16,66,24,0,19,108,164,134
10.787279,106.672045,19,21,191,11,2,41,11,211,28,77,11,0,6,103,100,57
21.0099878,105.8046614,17,17,90,28,9,32,15,109,10,63,25,0,18,14,49,150
10.850013,106.652112,0,13,30,1,0,1,4,8,1,39,1,0,2,31,8,12
20.978724,105.796025,12,8,21,4,6,4,4,20,7,40,13,0,6,14,10,46
20.998952,105.869286,5,11,18,2,3,4,5,11,6,43,22,0,13,4,12,51
10.708247,106.709526,0,0,16,5,0,1,0,12,1,10,1,0,0,0,0,2
21.033871,105.84898,3,9,443,36,8,107,16,664,24,52,21,0,40,88,131,500
10.813342,106.667146,10,10,57,25,3,12,2,43,5,33,3,0,4,22,38,41
20.7843801,105.8873591,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
20.9822339,105.8329004,2,11,17,12,0,5,7,14,6,31,19,0,9,6,29,28
21.0652855,105.8976832,0,4,21,18,2,0,3,15,3,24,9,0,5,7,1,10
21.0329881,105.798454,28,12,138,67,35,33,15,151,9,61,29,0,17,35,49,129
21.0485044,105.7955963,16,12,92,77,39,35,8,114,9,41,23,0,12,38,29,67
10.803986,106.685425,15,23,121,8,2,28,9,106,14,60,4,0,4,76,87,62
20.965011,105.775271,3,7,21,4,4,4,2,19,9,40,5,0,4,9,7,27
21.0074016,105.7769326,2,5,21,18,13,3,2,11,2,26,6,0,2,7,2,12
21.0335683,105.72768,1,4,0,0,0,0,2,1,1,13,3,0,2,18,1,0
10.975818,106.490351,0,6,2,0,0,0,1,4,1,2,0,0,0,2,1,0
20.999416,105.825194,11,8,80,26,10,37,13,89,19,61,18,0,25,16,57,122
21.0190665,105.828982,11,13,188,41,6,36,11,227,22,73,25,0,38,55,102,306
21.1779073,105.8519161,0,0,0,0,0,0,0,1,1,9,3,0,0,1,0,0
21.0244918,105.8271796,12,12,199,36,9,35,11,246,18,71,23,0,33,70,98,318
21.0428539,105.7966892,18,13,105,81,37,31,12,126,10,52,24,0,15,43,40,87
10.807598,106.634793,4,17,15,10,0,5,6,13,1,47,6,0,1,9,17,16
10.7928767,106.624282,3,22,17,8,0,6,7,12,0,44,8,0,3,12,12,14
21.000282,105.830805,9,8,86,32,12,40,12,98,20,65,23,0,21,18,68,135
10.827507,106.684006,11,20,30,7,0,5,4,25,3,28,4,0,1,19,22,24
21.018213,105.824451,16,16,146,29,6,48,13,198,18,75,23,0,29,51,89,269
10.805566,106.69605,13,25,104,6,0,21,10,116,8,51,3,0,5,55,56,49
21.0605354,105.9170945,0,0,15,12,0,0,1,12,3,22,8,0,4,11,0,1
20.9471164,105.8543427,0,4,2,2,0,0,2,0,4,14,11,0,4,5,3,3
10.763507,106.698956,16,18,358,54,0,58,14,564,15,57,19,0,17,100,146,111
21.0088967,105.8389823,11,13,186,34,12,50,10,258,26,67,33,0,40,37,115,261
20.9806038,105.8023926,13,5,21,3,6,2,5,14,9,42,15,0,10,13,10,50
10.79177,106.6906264,22,25,281,35,2,51,9,337,18,66,13,0,5,84,127,104
10.814692,106.671978,10,20,62,20,3,12,4,34,5,42,5,0,3,27,44,53
21.0438779,105.7942822,20,12,104,80,38,34,12,120,9,48,25,0,15,37,37,81
21.032632,105.759432,9,6,14,7,1,1,3,10,5,40,10,0,5,8,7,12
10.828158,106.631981,1,13,6,4,0,1,3,4,2,26,0,0,1,6,6,12
21.0087184,105.7972793,16,17,83,30,13,19,14,82,8,58,23,0,10,14,39,92
20.978411,105.773994,6,8,20,2,1,2,3,17,7,40,5,0,4,8,7,27
10.7274095,106.7284017,2,13,24,21,0,3,1,24,6,27,1,0,2,2,10,10
10.843807,106.730597,0,12,17,0,0,3,1,7,0,10,2,0,0,8,3,3
21.071322,105.793428,7,4,42,11,4,10,9,96,5,23,9,0,6,14,5,5
10.7517388,106.6980461,13,19,152,22,0,31,14,222,10,60,15,0,17,86,67,52
20.9525077,105.7378002,1,4,1,1,3,1,0,3,0,7,2,0,0,0,0,0
20.9837785,105.8494923,6,16,11,7,2,9,3,13,4,38,17,0,13,4,25,45
21.2104199,105.6990141,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
21.0284277,105.897623,0,4,11,14,2,7,5,40,1,20,9,0,4,9,5,7
20.984226,105.846154,6,12,15,11,2,11,4,14,4,37,19,0,13,3,33,50
21.0419084,105.8472478,0,4,387,33,9,98,15,555,19,43,17,0,30,84,98,369
20.984906,105.828681,3,10,23,11,2,4,6,13,11,35,15,0,10,8,29,35
21.0138811,105.7976963,14,14,87,34,11,11,12,80,6,56,22,0,11,16,41,92
20.970084,105.75447,3,6,12,2,4,2,1,7,4,26,3,0,2,2,2,7
21.0340636,105.8546816,3,11,423,34,5,105,16,630,23,52,21,0,37,81,120,466
20.985578,105.798779,16,12,22,4,3,2,6,18,7,47,15,0,12,14,13,59
10.706898,106.703208,0,0,12,4,0,0,0,7,1,10,1,0,0,1,0,1
21.1341191,105.4339988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.791658,106.676648,14,21,191,14,2,36,10,210,20,78,11,0,4,99,114,77
10.7687274,106.7205034,3,5,61,10,0,3,2,88,2,13,3,0,4,33,42,24
10.78144,106.674664,21,16,233,12,2,56,20,292,25,85,16,0,5,98,120,68
10.819417,106.678776,8,21,49,23,3,13,4,41,4,40,5,0,2,30,28,51
21.004339,105.793274,11,13,59,28,13,7,10,56,3,53,19,0,12,15,26,78
10.7307449,106.7320349,2,14,16,19,0,3,1,18,6,23,1,0,1,2,10,9
21.000423,105.81405,13,13,60,16,7,26,13,86,11,66,20,0,20,13,53,154
10.7905646,106.743237,0,6,40,9,0,11,6,50,1,28,4,0,3,14,3,8
21.006884,105.829832,12,10,102,31,12,43,10,120,20,61,19,0,25,27,87,187
21.0090582,105.7656976,0,3,13,9,8,2,2,12,4,17,2,0,2,9,3,9
21.0869927,105.7867033,5,6,36,4,0,10,5,95,0,14,5,0,4,6,3,4
10.79947,106.629478,4,22,19,11,0,5,7,15,1,51,9,0,2,15,13,16
10.766005,106.649089,6,36,33,9,0,22,22,38,12,99,6,0,6,54,94,22
20.964522,105.771492,3,7,15,2,2,3,2,14,8,39,5,0,4,8,4,25
10.734934,106.666472,2,17,11,2,0,5,9,16,7,35,5,0,1,26,8,6
10.857481,106.626047,8,18,7,3,0,0,6,9,1,16,2,0,2,7,2,5
21.000986,105.85065,9,16,130,24,11,36,5,163,23,70,38,0,23,15,70,158
21.065201,105.789889,8,7,67,23,2,25,9,134,7,28,10,0,5,13,5,5
10.8398992,106.7943309,11,3,4,6,0,3,2,8,4,13,1,0,2,5,5,11
21.0159883,105.9375721,1,4,2,18,4,0,4,3,1,15,5,0,8,10,3,3
21.033773,105.827155,6,17,176,39,9,28,12,231,11,60,18,0,29,73,91,247
10.7933499,106.6390157,4,27,27,16,0,7,10,21,6,63,13,0,3,34,33,27
10.844574,106.693509,4,6,4,0,0,0,2,9,3,11,1,0,4,4,6,10
10.800942,106.627756,4,21,19,12,0,4,6,13,1,49,9,0,2,12,12,16
10.8076556,106.8646754,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10.7822337,106.7730842,0,2,8,0,0,0,4,5,3,17,2,0,2,15,0,4
10.7226516,106.6129353,0,19,1,4,0,0,5,1,3,13,3,0,1,8,5,6
10.7596073,106.6533928,7,37,45,13,0,26,23,56,23,108,12,0,6,62,103,28
21.077481,105.777653,7,6,76,7,0,26,11,178,4,19,8,0,5,13,5,7
10.790554,106.64341,3,28,36,20,0,11,13,30,6,84,13,0,3,54,40,29
21.032808,105.8032427,17,17,116,52,11,23,16,146,11,64,25,0,17,48,50,141
21.1573051,105.8155743,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0
20.989303,105.786852,11,10,18,7,4,3,2,13,4,38,13,0,7,12,8,52
10.883081,106.629208,0,3,1,0,0,0,1,1,2,6,1,0,0,2,0,1
10.786903,106.679468,19,21,253,18,2,48,13,299,23,79,17,0,4,103,142,91
21.016497,105.941,1,4,2,15,4,0,4,3,1,15,5,0,7,14,3,3
21.0673499,105.7975807,3,5,33,17,10,10,6,37,5,22,8,0,4,15,4,7
21.008299,105.774104,0,3,17,19,9,1,2,13,2,25,5,0,2,7,2,11
21.0290681,105.8274677,9,15,195,38,11,32,13,249,19,68,19,0,32,72,94,289
21.0146882,105.8276803,12,15,128,41,9,45,11,169,22,72,23,0,30,43,93,249
10.829966,106.702617,7,19,46,5,0,4,4,24,2,25,3,0,10,8,10,10
10.766512,106.6962449,22,22,408,62,0,65,20,625,20,66,23,0,18,109,161,129
21.067521,105.803723,2,6,29,14,10,5,2,18,2,19,7,0,6,10,5,15
10.825837,106.807283,5,2,1,1,0,0,0,1,1,1,0,0,0,1,0,1
21.068437,105.807819,2,3,47,15,10,5,4,45,2,24,7,0,7,19,6,19
21.1682585,105.7335262,0,1,0,0,0,0,0,0,0,8,0,0,0,2,1,0
10.8512006,106.7766741,9,8,31,14,0,9,3,30,5,37,8,0,12,20,17,29
10.764602,106.666131,16,31,122,17,0,40,30,172,35,102,12,0,4,53,124,35
10.735218,106.556811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.024249,105.82053,16,19,146,27,4,27,12,189,15,73,22,0,26,66,80,272
21.046223,105.841721,0,4,315,32,8,87,12,465,11,41,15,0,23,67,84,246
10.7704705,106.689093,23,26,442,57,0,81,27,678,23,81,24,0,20,99,188,136
10.779138,106.624127,2,24,6,6,0,5,10,12,1,48,7,0,4,15,23,11
10.6671414,106.5792282,0,3,0,0,0,0,1,1,0,8,1,0,0,3,0,1
21.0085593,105.905286,0,3,0,5,0,0,0,1,0,9,6,0,1,6,0,2
10.780733,106.676179,20,16,244,14,2,58,20,318,26,91,15,0,5,95,119,75
21.000553,105.863646,9,14,66,10,7,18,6,70,9,53,29,0,15,8,33,103
21.033771,105.7788271,20,11,90,61,38,26,8,104,7,57,23,0,10,18,33,52
21.012416,105.849162,10,19,293,43,13,58,10,387,32,73,40,0,42,39,122,368
10.7717818,106.6696878,17,29,157,15,0,49,27,217,35,99,12,0,5,65,114,42
21.0462748,105.7188631,2,4,6,0,0,0,1,12,1,12,4,0,1,16,2,0
10.707558,106.561275,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0
10.792522,106.7306704,3,8,52,20,0,12,8,78,2,33,2,0,2,9,6,9
21.0349057,105.8255796,7,17,144,37,9,23,11,181,12,60,14,0,26,70,76,226
10.801862,106.677234,13,17,151,20,5,22,8,132,16,64,6,0,6,84,89,61
21.0437269,105.7993488,19,14,103,82,39,33,13,133,10,54,23,0,14,41,39,96
10.8059459,106.7115959,12,24,65,17,0,12,7,75,5,34,2,0,7,17,26,30
10.855583,106.766886,8,16,40,14,0,10,5,30,6,35,11,0,10,17,20,30
10.82951,106.639651,0,11,9,4,0,1,3,5,2,25,0,0,1,8,3,11
21.0410202,105.9048583,0,4,17,17,2,7,5,43,2,19,7,0,4,11,5,8
10.836776,106.683223,5,18,29,7,0,5,3,19,4,27,3,0,0,13,25,25
10.851773,106.753204,6,12,35,5,0,6,4,22,4,32,10,0,4,23,14,27
10.876948,106.677443,1,3,2,1,0,0,1,1,0,6,0,0,0,1,0,0
21.0425445,105.8248847,3,12,120,39,9,18,11,162,11,48,15,0,19,74,43,155
20.9712201,105.8274289,1,9,18,12,2,6,10,12,6,23,15,0,9,13,9,13
21.0094449,105.7792251,2,5,27,24,17,3,6,20,3,30,8,0,2,5,3,16
21.004792,105.811354,18,16,77,19,9,28,14,101,12,75,22,0,22,15,54,189
10.826109,106.693883,8,19,28,5,0,6,4,26,3,30,5,0,5,19,18,22
10.766752,106.674816,23,32,207,22,0,57,27,314,41,89,20,0,7,69,123,65
21.0261488,105.8936538,0,4,10,12,0,7,2,39,1,13,6,0,3,8,3,7
21.015255,105.85319,8,16,354,41,9,66,11,476,29,69,36,0,36,46,113,441
21.098478,105.8512851,0,1,0,0,0,0,0,0,1,5,4,0,0,2,0,0
20.979634,105.7909352,12,9,19,5,4,5,3,20,10,42,13,0,8,14,9,55
20.9952801,105.7963186,16,9,40,13,8,5,7,32,6,58,18,0,14,11,25,77
