lat,lon,university,fuel,cafe,parking,parking_entrance,fast_food,marketplace,restaurant,hospital,school,kindergarten,townhall - community_centre,police,place_of_worship,bank,atm
10.763931,106.675769,8,8,49,5,0,13,16,81,9,29,5,0,1,17,46,9
10.753532,106.664134,3,8,23,10,0,11,7,31,16,28,2,0,0,17,25,12
10.7517941,106.643572,0,13,1,0,0,3,8,8,0,31,5,0,2,26,14,6
10.887326,106.632469,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0001256,105.8616081,2,4,11,1,3,1,2,4,4,16,8,0,7,3,3,22
10.781417,106.662358,4,7,31,2,0,14,4,38,4,22,2,0,0,22,19,7
21.0405743,105.873736,0,2,16,3,0,1,3,16,2,12,3,0,2,14,8,21
20.9795816,105.8438182,0,5,1,3,0,0,0,3,1,11,5,0,1,1,7,9
10.752404,106.666028,3,7,23,9,0,11,5,34,18,27,2,0,0,23,30,10
21.032225,105.852971,0,1,285,13,1,74,10,431,9,24,5,0,13,40,60,278
20.982651,105.770266,2,2,0,0,0,1,1,1,0,8,2,0,0,2,1,1
10.7602179,106.6837544,8,10,59,6,0,14,11,95,9,16,7,0,4,18,40,12
10.8918946,106.5704434,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
10.774172,106.6883145,7,6,131,12,0,21,4,238,9,20,9,0,2,23,40,57
10.800249,106.649001,1,6,9,9,0,1,2,8,3,24,4,0,1,12,10,10
10.771869,106.627036,1,5,0,1,0,2,5,3,0,16,2,0,1,3,14,4
21.0191712,105.8206014,3,6,34,8,0,5,2,42,4,20,5,0,7,7,23,77
10.799116,106.699404,4,7,21,0,0,11,2,28,5,13,0,0,0,13,15,9
10.844137,106.668033,0,3,9,0,0,1,1,0,0,13,0,0,0,13,8,5
21.003295,105.85041,4,5,48,13,9,14,1,40,6,22,11,0,7,4,21,60
10.806932,106.687283,2,6,20,0,0,2,3,22,6,17,2,0,1,18,21,13
21.0127642,105.7830863,0,1,11,11,6,1,2,7,0,12,3,0,0,2,1,9
21.0766602,105.9074261,0,1,0,0,0,0,0,0,0,4,1,0,2,2,0,2
10.765228,106.665619,5,9,38,5,0,18,5,53,18,37,2,0,0,9,30,9
10.776031,106.640647,2,8,1,7,0,2,6,4,2,27,1,0,1,14,28,4
10.79711,106.623798,0,2,4,2,0,1,2,4,0,20,2,0,1,3,0,3
10.763842,106.629586,1,3,1,2,0,1,4,3,0,18,1,0,2,4,10,2
20.9965931,105.7882153,3,4,4,6,0,0,0,3,2,10,1,0,1,2,0,0
10.759035,106.680463,6,13,43,6,0,9,13,58,8,21,4,0,3,18,36,13
10.88257,106.648549,0,2,1,0,0,0,0,0,0,3,0,0,0,1,0,1
20.924923,105.7084467,0,1,1,1,0,0,3,0,0,3,2,0,1,0,0,1
10.8219014,106.779746,1,2,1,0,0,1,1,0,1,5,0,0,1,3,0,0
21.0013682,105.8259691,4,1,13,6,0,6,2,22,4,12,1,0,3,2,16,44
21.0061165,105.8038604,3,7,29,7,3,4,4,23,0,23,9,0,3,7,19,33
21.0863906987618,105.6330026583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0413735,105.9171703,0,1,1,4,0,0,3,0,1,7,0,0,0,0,2,0
21.022397,105.776303,0,2,8,5,5,1,2,6,0,8,2,0,1,1,2,9
10.743797,106.653085,0,13,3,0,0,4,10,3,1,20,4,0,1,16,14,1
20.9938193,105.4602825,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.7470793,106.7021232,3,5,6,7,0,0,4,12,2,12,1,0,1,8,5,8
20.9358378,105.8377785,0,2,0,0,0,0,0,0,0,2,5,0,0,1,0,1
10.838838,106.6126672,0,3,0,0,0,0,1,1,0,5,0,0,0,0,3,1
20.986303,105.8783945,1,3,0,0,0,0,0,1,0,4,2,0,0,0,0,1
10.7699609,106.7015631,3,4,207,26,0,26,7,314,4,16,6,0,10,36,88,55
10.771924,106.689094,7,7,151,13,0,30,4,275,10,19,7,0,6,29,55,54
20.999991,105.80202,6,6,14,2,3,3,1,8,1,22,8,0,4,2,20,31
10.788246,106.599566,0,3,2,0,0,0,0,0,2,5,2,0,0,1,0,1
10.843322,106.6517334,0,5,12,0,0,0,1,4,0,9,1,0,0,7,2,3
20.938821,105.731414,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10.7530309,106.6917138,2,4,18,5,0,5,3,23,3,14,4,0,4,24,5,7
10.8035058,106.6900081,1,6,33,0,0,8,3,28,7,18,1,0,1,23,28,13
20.9868914,105.7776453,0,2,2,0,1,0,1,1,0,9,2,0,1,2,0,1
10.7929733,106.7002365,7,3,59,8,0,14,3,77,1,14,3,0,2,18,20,17
10.770157,106.614177,0,7,1,0,0,1,2,1,0,5,1,0,0,0,2,1
10.792161,106.677998,5,5,62,3,2,4,3,49,4,17,1,0,2,42,33,18
10.792747,106.711602,4,5,29,8,3,6,1,41,0,17,0,0,1,8,10,7
21.0469571,105.8110019,1,4,6,12,1,1,3,14,5,7,5,0,4,22,7,15
10.791894,106.6722,5,5,61,3,2,9,3,45,5,27,3,0,2,36,39,20
10.7357783,106.7472634,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10.751864,106.675248,0,14,15,1,0,6,4,38,9,24,2,0,0,22,31,10
10.812372,106.61943,0,3,1,1,0,0,1,1,0,10,0,0,0,0,1,2
10.76075,106.646294,0,11,0,0,0,1,5,12,1,25,4,0,2,17,23,7
21.0018601,105.8436059,5,3,22,19,5,11,2,16,6,19,10,0,8,2,25,59
21.0181243,105.8004427,9,5,37,8,0,5,9,43,3,16,6,0,4,5,7,30
10.755513,106.701619,1,5,19,5,0,5,5,26,2,20,2,0,2,40,5,7
10.740328,106.629449,0,12,4,1,0,1,3,6,1,14,5,0,0,5,0,4
21.0291072,105.8298273,3,2,50,8,1,9,4,59,3,18,6,0,13,27,16,94
21.0045363,105.7174021,0,0,0,0,0,0,0,0,0,3,4,0,1,2,0,0
10.845366,106.76979,3,5,17,4,0,6,1,24,2,17,4,0,8,10,12,16
10.822567,106.685321,2,7,11,5,0,5,2,13,3,19,1,0,0,9,9,12
21.006296,105.722672,0,0,0,0,0,0,0,1,0,3,4,0,2,0,1,0
10.791714,106.66939,5,3,57,4,2,16,3,52,6,27,2,0,1,36,41,13
10.790612,106.635216,1,7,9,5,0,3,2,7,0,16,5,0,1,6,9,8
10.7784803377682,106.655875002317,1,7,15,1,0,6,4,15,2,28,0,0,1,17,4,5
10.787042,106.639185,1,8,9,8,0,3,3,7,1,15,5,0,2,6,14,6
21.009174,105.834798,6,1,45,17,4,11,4,41,10,19,9,0,8,8,28,42
21.022657,105.889475,0,1,0,2,0,0,1,1,0,2,2,0,1,1,0,1
10.850753,106.764082,4,2,23,1,0,4,2,17,1,18,6,0,4,13,10,20
21.020624,105.84997,3,4,163,9,2,28,2,265,16,16,13,0,15,15,58,194
20.946245,105.743847,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
21.0116485,105.9662353,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,1
10.794121,106.684122,3,5,74,3,2,11,4,71,5,16,1,0,1,39,51,22
21.0426402,105.8025409,4,4,21,19,5,5,4,17,2,12,7,0,8,16,7,17
21.0483472,105.7900098,3,7,36,38,14,13,2,46,2,12,12,0,4,1,7,16
21.1163964,105.8754263,0,0,2,0,0,3,1,0,0,3,2,0,0,4,1,0
21.041117,105.877079,0,2,11,3,0,1,1,11,2,12,3,0,2,3,11,25
21.087427,105.790944,0,0,5,0,0,0,0,7,0,3,1,0,0,4,0,0
10.7745276,106.6965488,6,6,251,34,0,35,4,385,5,19,5,0,7,22,86,74
10.788335,106.657746,0,6,26,3,0,15,4,30,3,22,2,0,1,34,10,9
20.967528,105.845098,0,2,0,1,0,0,0,1,1,5,2,0,4,3,0,3
10.7737003,106.6488367,1,11,4,3,0,4,5,7,2,28,0,0,2,16,23,4
10.843876,106.76662,3,5,16,2,0,3,1,26,0,18,6,0,2,12,9,14
10.7049142,106.7353902,0,0,1,0,0,0,1,0,0,2,0,0,2,3,0,1
21.0287727,105.8394513,1,0,135,13,5,19,6,180,8,9,5,0,13,36,38,126
10.7762789,106.7009955,6,6,215,36,0,26,2,314,4,12,3,0,2,18,88,60
10.7983166,106.738944,0,3,25,4,0,8,1,33,1,9,3,0,0,4,3,6
20.976773,105.883521,1,3,0,0,0,0,0,0,0,4,1,0,0,1,1,1
21.0072,105.82119,3,5,19,5,4,21,5,42,5,18,4,0,7,4,8,57
10.834469,106.664676,1,6,9,2,0,0,1,2,1,5,1,0,0,8,7,4
21.038977,105.766212,8,2,10,4,0,1,1,8,2,21,3,0,2,3,4,6
10.7696577,106.682521,7,7,75,8,0,16,11,118,8,18,5,0,3,20,35,23
21.000894,105.80723,5,5,12,2,4,19,3,43,1,23,7,0,4,3,19,35
10.79351,106.718263,2,3,29,14,0,5,2,34,0,10,0,0,1,1,5,5
10.746656,106.689016,0,1,7,2,0,2,1,13,3,10,4,0,0,7,3,3
10.833651,106.623292,0,3,3,1,0,0,1,2,2,10,0,0,0,3,5,3
10.789212,106.698774,8,5,85,21,0,20,3,117,3,21,3,0,1,18,36,29
10.7354062,106.6504217,0,10,1,0,0,3,4,3,0,9,1,0,0,8,0,0
21.09899,105.931064,1,2,0,2,0,0,2,1,0,4,0,0,0,8,0,0
10.836742,106.613162,0,2,0,0,0,0,1,1,0,7,0,0,0,1,3,2
10.785143,106.6952776,6,6,133,22,0,27,2,163,5,27,6,0,1,16,43,53
10.8386427,106.6063876,0,2,0,0,0,0,1,1,0,5,0,0,0,1,1,0
10.684462,106.749881,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.745589,106.584408,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
10.8132451,106.6818002,3,3,10,1,0,1,2,8,1,16,1,0,1,12,2,12
21.0165358,105.8498301,3,5,120,7,5,27,2,199,13,22,16,0,13,12,48,134
10.815969,106.695964,2,8,7,3,0,3,1,15,0,6,1,0,1,5,5,9
20.97035,105.78791,2,3,11,1,3,1,2,7,4,11,4,0,1,3,4,11
21.026245,105.83354,3,4,49,10,1,8,4,65,3,16,5,0,14,27,30,90
10.773274,106.646986,0,10,3,3,0,4,5,7,2,24,0,0,2,16,27,5
10.78906,106.7094868,6,1,45,9,3,5,1,57,1,13,1,0,2,11,12,11
10.7711222,106.6906139,6,6,175,16,0,35,5,313,10,21,7,0,7,33,62,54
10.8540518,106.6771931,0,3,1,0,0,0,0,1,1,4,0,0,0,2,6,7
21.0462501,105.7870461,8,6,40,41,21,16,3,62,2,17,13,0,3,2,8,18
10.764238,106.653159,1,10,4,0,0,4,5,11,3,22,1,0,2,7,32,7
10.7846756,106.6686506,1,2,45,2,0,14,3,38,3,21,2,0,2,29,20,6
10.812697,106.77133,1,1,1,0,0,1,1,0,1,7,0,0,1,4,0,0
10.806094,106.681302,1,4,12,1,0,1,3,16,3,16,2,0,0,16,18,22
21.001454,105.803358,6,5,15,4,1,1,2,16,0,22,6,0,3,2,20,34
21.0333111,105.8335649,0,2,54,18,6,7,4,58,4,9,7,0,13,26,14,78
10.819655,106.704156,3,5,11,0,0,0,1,8,0,6,2,0,2,2,4,5
20.9234273,105.8514744,0,2,0,0,0,0,0,0,2,5,2,0,0,1,0,0
10.7301884,106.7003289,3,0,12,15,0,8,0,32,0,5,0,0,3,2,2,9
10.826663,106.636219,0,2,1,0,0,1,2,2,0,5,0,0,0,1,0,5
10.800921,106.639632,1,7,7,3,0,2,2,4,1,17,4,0,0,5,8,7
10.763798,106.668048,4,10,46,5,0,21,9,65,16,39,5,0,1,13,35,11
20.9573336,105.724873,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.805871,106.715968,5,4,16,2,0,3,1,13,0,8,0,0,3,6,10,11
10.7546146,106.6399495,0,8,0,1,0,2,4,6,0,27,2,0,1,25,9,6
20.98432,105.794797,9,1,9,0,0,1,1,4,2,16,4,0,5,6,2,29
21.072828,105.898697,0,0,0,1,0,0,0,0,0,7,1,0,2,0,0,1
10.7829157,106.6955624,9,6,144,29,0,24,1,189,4,25,6,0,1,11,37,52
10.8418398,106.772159,3,5,15,3,0,4,0,25,2,13,4,0,7,7,10,6
10.792337,106.713177,4,3,30,11,3,6,1,43,0,13,0,0,1,6,8,6
10.762108,106.66492,4,8,35,11,0,14,6,28,17,40,4,0,0,9,37,10
21.1673685,105.8575911,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0
10.863722,106.742199,0,1,0,0,0,2,0,1,3,6,1,0,0,6,0,0
21.032205,105.850505,0,0,315,12,1,80,10,460,10,24,6,0,14,46,66,307
21.001075,105.860349,2,5,9,1,1,1,2,4,4,18,8,0,6,2,6,32
10.772467,106.6949592,5,5,237,27,0,36,6,363,7,21,7,0,9,31,90,69
10.797862,106.6881263,2,4,51,0,0,11,3,56,7,20,1,0,1,28,41,14
10.7780777,106.7025356,7,4,190,36,0,25,2,282,4,11,4,0,3,15,74,52
21.0150362,105.9257081,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
10.8804112,106.7683351,0,2,0,0,0,0,1,0,1,9,1,0,0,8,0,2
20.962393,105.747538,1,0,0,1,3,1,0,3,0,1,0,0,0,0,0,0
20.9856044,105.4763315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8405792,106.598808,0,2,0,0,0,0,1,0,0,3,0,0,0,1,0,0
10.7810735,106.7001203,6,4,186,38,0,28,2,270,4,18,7,0,1,14,46,57
21.032699,105.849457,0,0,317,14,1,82,11,460,10,23,6,0,15,48,67,306
21.027651,105.830193,3,4,47,8,1,10,3,59,3,19,5,0,11,30,20,101
10.78298,106.599047,0,3,1,0,0,0,0,0,1,5,1,0,0,0,0,1
20.998135,105.840306,6,1,15,12,5,9,2,10,6,12,6,0,4,1,23,38
10.771684,106.680229,6,6,54,5,0,13,10,82,8,17,6,0,2,19,32,18
10.947872,106.551763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0254554094729,105.843283933218,1,0,188,10,1,21,4,252,11,19,7,0,19,32,51,183
21.0036964,105.6700668,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10.698992,106.589088,0,1,1,0,0,0,0,0,1,1,0,0,0,4,0,1
20.9672608,105.8183086,1,2,5,4,0,5,2,7,1,5,5,0,1,6,2,6
21.035898,105.851823,0,0,269,9,0,80,9,396,5,24,7,0,13,44,63,225
21.0500086,105.7403024,1,2,8,0,0,0,0,17,0,4,1,0,0,0,1,0
10.740092,106.709904,2,3,17,3,0,1,3,31,0,12,1,0,3,2,5,14
10.846593,106.723011,0,5,3,0,0,0,0,1,0,4,1,0,0,0,2,0
21.1403764,105.8498499,0,1,0,1,0,0,1,0,1,4,5,0,1,1,4,1
21.0432863,105.8464137,0,3,90,8,1,43,6,142,6,21,9,0,10,28,35,62
10.7792025,106.6467293,1,9,2,5,0,3,5,2,2,28,2,0,1,14,15,4
21.0400412,105.8069923,2,4,25,13,3,5,4,27,4,14,7,0,6,21,10,34
10.777919,106.624771,0,11,0,1,0,2,4,3,0,10,2,0,0,3,5,5
21.0314929,105.7865449,10,4,30,21,18,12,5,37,4,17,5,0,3,10,19,26
21.042386,105.8051849,4,5,20,17,5,4,2,20,4,11,7,0,5,20,8,19
10.832696,106.638546,0,4,2,0,0,0,1,2,0,5,0,0,0,1,0,4
21.0358105,105.8136389,3,5,24,7,1,2,4,48,2,22,5,0,4,16,13,49
21.0685952,105.920007,0,0,0,3,0,0,1,1,0,5,2,0,1,3,0,0
10.7678695,106.6744429,7,4,56,5,0,17,13,86,8,32,5,0,1,14,30,10
21.0797461,105.6854223,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
21.0287346,105.5181369,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10.772203,106.67034,8,5,54,1,0,19,5,69,6,22,4,0,2,11,35,6
10.724485,106.653775,0,3,2,0,0,0,0,0,1,3,0,0,0,3,0,0
10.7675247,106.6981311,6,3,205,21,0,27,9,319,6,20,5,0,13,44,87,50
10.8483593,106.7550195,2,4,7,1,0,1,3,4,0,13,3,0,1,8,2,8
21.0529639,105.8934465,0,1,7,5,0,0,2,3,2,9,2,0,0,6,3,9
10.7781005,106.6917808,8,9,152,30,0,22,2,225,7,22,8,0,1,16,41,63
10.7424649,106.7157587,0,4,12,2,0,1,3,8,3,10,1,0,0,1,2,8
20.994972,105.841313,6,3,7,5,3,9,1,8,7,13,6,0,4,2,18,35
10.7289064,106.7049518,3,0,16,13,0,10,0,46,1,9,0,0,3,2,3,9
10.8022736,106.7193474,5,4,18,10,0,4,2,22,0,5,0,0,1,3,4,6
10.725135,106.679661,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
21.1774594,105.831672,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
10.7998045,106.7443309,0,3,20,9,0,11,1,23,1,10,2,0,1,6,2,3
10.966363,106.505054,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0
10.805208,106.590148,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
10.7582107,106.6127658,0,6,2,0,0,2,2,1,0,4,2,0,0,1,4,5
21.021899,105.853672,3,8,141,18,1,23,2,228,14,19,7,0,14,15,52,214
10.796941,106.632976,1,6,9,2,0,2,2,5,1,19,5,0,1,6,5,8
10.732112,106.61633,0,10,1,0,0,0,1,2,2,7,2,0,0,0,5,5
10.876302,106.733101,0,6,0,0,0,0,2,0,0,5,0,0,0,8,1,0
20.9713799,105.7681476,2,2,8,2,0,1,0,5,4,13,0,0,2,2,3,9
21.029937,105.822153,4,5,40,9,1,7,2,58,0,22,5,0,4,17,16,75
20.9784862,105.8482367,0,2,1,2,0,0,0,3,0,7,4,0,2,0,4,8
21.0331261,105.8538258,0,1,279,13,0,76,9,410,9,22,5,0,15,41,56,261
10.7712565,106.7032845,3,4,185,24,0,26,5,286,5,14,6,0,9,26,87,49
10.788952,106.6906256,5,4,91,4,0,18,2,123,5,22,3,0,0,21,39,30
10.9906547,106.4652217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0244229,105.8569002,2,7,125,17,1,22,4,171,7,17,5,0,12,16,44,212
21.0419296,105.880878,0,3,9,3,0,1,1,3,1,11,1,0,1,1,10,17
21.038616,105.84717,0,3,226,14,2,72,10,360,8,22,9,0,13,37,61,185
21.022049,105.848612,3,2,181,8,1,29,3,292,13,15,9,0,18,20,56,223
20.9998713,105.8111506,4,5,13,0,4,19,5,39,2,26,4,0,5,4,17,26
10.766602,106.683452,8,8,76,6,0,15,13,136,8,19,9,0,3,20,43,23
21.0236141,105.7978285,4,2,29,7,1,3,4,33,5,16,6,0,4,5,6,12
21.042111,105.846335,0,3,111,9,1,56,6,187,7,22,9,0,10,29,41,77
10.855929,106.746135,1,2,0,0,0,2,0,1,2,7,0,0,0,7,1,0
21.0189701,105.7865599,1,2,9,10,8,1,1,11,1,10,5,0,0,1,1,8
10.790871,106.714991,3,2,32,14,3,5,2,39,0,12,0,0,1,2,5,5
10.8419926,106.6604707,0,6,17,0,0,1,2,3,1,14,2,0,0,8,2,4
10.802289,106.689592,1,6,35,0,0,8,3,30,7,19,1,0,1,22,28,13
10.854086,106.651518,0,4,9,0,0,0,0,3,0,7,1,0,0,4,1,2
10.821897,106.638988,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,1
10.803249,106.676905,5,4,27,5,2,3,1,20,3,22,2,0,1,20,30,27
10.775077,106.647846,0,10,3,3,0,2,5,5,2,27,0,0,2,16,19,3
10.810011,106.697756,3,10,8,0,0,3,2,7,4,9,1,0,2,5,6,8
21.0366453,105.7712619,6,2,17,5,0,1,2,6,4,23,6,0,4,6,6,11
10.7436699,106.6284953,0,13,5,1,0,3,4,6,1,13,4,0,1,5,1,4
21.0746035,105.7842981,4,3,14,2,0,6,3,48,3,3,3,0,3,2,1,0
10.7757506,106.6895361,8,9,136,19,0,15,4,223,10,23,6,0,1,19,41,52
10.7842171,106.7607803,0,1,5,0,0,0,2,3,2,3,0,0,1,7,0,4
21.0298635,105.8501345,0,0,324,14,1,74,10,485,10,24,5,0,17,45,73,330
10.7332821,106.7015988,3,1,12,16,0,7,0,38,1,8,0,0,2,3,6,14
10.7764703,106.6539128,1,9,8,2,0,4,4,7,2,27,0,0,1,13,13,4
21.0465951,105.8420227,0,3,46,7,3,15,2,67,6,17,7,0,6,19,27,33
21.052142,105.837155,0,0,20,12,0,3,0,34,1,7,2,0,0,13,4,14
10.763767,106.705077,3,1,62,8,0,7,5,81,2,16,4,0,9,42,57,21
21.0306641,105.9210525,0,0,1,9,0,0,3,1,0,3,1,0,2,0,0,5
10.7317422,106.7198483,2,1,12,17,0,2,1,16,4,12,0,0,1,1,8,7
10.85896,106.602172,0,4,0,0,0,1,3,2,0,2,1,0,0,4,2,7
10.872337,106.63065,0,1,1,0,0,0,0,0,1,5,1,0,0,1,0,1
20.9483697,105.8461237,0,1,0,0,0,0,1,0,2,6,6,0,2,1,2,1
10.854715,106.707544,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0
21.009015,105.783095,0,1,11,9,6,1,2,7,0,7,2,0,0,3,1,5
10.9679259,106.5994102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3809048,106.9025511,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10.715969,106.585602,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10.7636537,106.6894837,9,6,124,12,0,28,7,220,6,19,8,0,11,30,45,36
10.792848,106.7816397,0,1,2,0,0,0,1,0,0,3,0,0,0,5,0,0
21.0283191937969,106.003905009898,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.976559,105.844323,0,4,1,2,0,0,0,4,1,7,4,0,3,0,5,10
21.013539,105.851073,2,5,99,7,4,24,1,165,8,21,13,0,12,9,37,93
21.031442,105.856881,0,1,209,10,0,55,5,335,5,20,3,0,10,32,40,240
10.7846571,106.6866482,9,4,80,8,0,13,2,115,7,24,5,0,1,21,36,30
10.8353733,106.6443817,0,4,5,1,0,0,1,2,0,9,0,0,0,3,0,2
10.790314,106.630781,0,7,6,3,0,2,3,6,0,14,5,0,1,7,1,4
20.9663286,105.7208245,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
21.0210388,105.8798768,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0
21.008881,105.820779,3,5,22,7,3,22,5,47,6,17,4,0,9,6,14,62
10.828984,106.617322,0,3,1,0,0,0,1,0,2,10,0,0,0,3,5,3
21.018429,105.854863,3,9,117,13,3,24,1,206,12,19,12,0,16,10,46,158
10.812667,106.701014,2,10,12,0,0,2,2,9,1,7,1,0,2,4,4,4
21.0120352,105.8655045,1,5,7,6,0,1,1,5,4,10,6,0,4,1,5,20
10.7486812,106.6507669,0,18,8,1,0,5,8,11,1,27,6,0,1,24,22,5
21.02717,105.835782,1,4,66,15,4,11,4,92,4,13,6,0,13,30,36,114
10.758619,106.647955,0,12,2,1,0,3,6,10,1,25,3,0,2,22,26,5
10.7558829,106.6590388,2,10,20,9,0,12,8,23,13,29,0,0,1,19,31,11
10.8015621,106.6308948,3,3,6,2,0,2,2,6,0,17,3,0,0,3,2,6
10.7581157,106.6351765,0,6,1,1,0,0,4,3,1,20,3,0,2,14,4,4
21.0463105,105.8850462,0,3,6,3,0,4,2,3,0,6,2,0,0,0,8,16
10.790645,106.63187,0,7,8,4,0,1,3,5,0,15,5,0,1,8,2,5
10.816129,106.621416,0,2,1,2,0,0,0,0,0,5,0,0,0,0,1,1
20.969304,105.77269,1,2,7,1,0,1,2,7,6,21,0,0,3,2,4,16
10.842382,106.630746,0,5,3,0,0,0,1,2,0,8,0,0,0,1,0,2
10.714921,106.734522,0,2,1,0,0,0,0,1,0,10,0,0,1,1,0,1
20.966927,105.782591,1,1,5,2,3,1,2,8,6,13,3,0,2,3,1,15
10.7788749,106.6735501,5,4,55,0,0,8,2,52,9,14,4,0,2,19,19,7
10.9795067,106.505741,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21.029001,105.817498,6,4,39,6,0,9,3,67,2,26,3,0,4,13,18,71
10.834626,106.755273,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
10.7327761,106.6524025,0,6,4,0,0,3,2,1,0,9,0,0,0,3,0,0
10.7872329,106.6738515,2,4,47,3,2,7,3,41,3,21,1,0,2,37,27,14
21.0450433,105.881955,0,3,8,3,0,4,3,4,1,10,1,0,0,1,11,20
20.9528777,105.8342297,0,1,1,2,0,0,0,0,2,5,3,0,0,1,2,0
10.956526,106.631636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.008046,105.823717,4,3,27,8,1,12,5,40,7,19,6,0,8,5,17,68
10.876901,106.599241,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,2
21.009683,105.860347,1,6,13,7,0,3,1,14,7,22,13,0,6,2,8,46
10.8005936,106.6481314,1,6,9,8,0,1,2,8,1,23,4,0,0,11,11,10
10.809214,106.693437,3,12,9,0,0,2,3,9,5,11,1,0,2,8,8,7
10.804371,106.600884,0,2,2,1,0,0,0,0,0,3,0,0,0,0,0,2
21.001991,105.841242,5,2,21,18,5,10,2,16,8,16,8,0,5,3,24,48
10.779652,106.688945,8,9,94,15,0,17,1,138,11,24,6,0,1,18,37,47
21.0029024,105.7327259,0,1,4,13,6,0,0,1,0,2,17,0,1,0,3,0
10.7984341,106.685586,1,5,52,0,0,9,3,46,3,18,2,0,2,33,33,18
10.804201,106.62567,3,3,3,2,0,2,1,4,0,19,0,0,0,1,0,3
21.0023109,105.6568698,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.805246,106.687071,2,6,29,0,0,4,3,31,6,16,2,0,1,18,23,12
20.9432057,105.8526304,0,0,1,0,0,0,1,0,2,8,6,0,3,2,1,1
10.934497,106.645955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.757959,106.674658,6,15,35,4,0,7,12,55,14,34,5,0,0,19,40,9
20.960941,105.818565,0,0,4,3,0,4,3,6,0,5,4,0,2,6,0,3
21.0020685,105.8081994,4,6,17,2,4,20,4,47,1,25,7,0,4,6,19,32
10.755437,106.6373232,0,7,1,1,0,2,5,5,2,28,2,0,2,22,7,6
10.7677893,106.5262393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.051172,105.755838,2,1,0,0,0,0,2,1,0,7,3,0,0,1,0,0
10.7979259,106.6583292,2,4,26,13,0,6,1,29,3,22,4,0,2,20,23,11
10.779282,106.662406,4,6,35,3,0,13,3,36,5,22,3,0,1,14,21,8
20.96924,105.829136,0,2,8,3,0,5,3,8,2,8,5,0,0,3,4,7
10.8747771,106.6225513,1,1,0,0,0,0,2,1,0,1,0,0,0,2,0,0
10.766778,106.6942453,4,4,166,12,0,28,8,296,8,22,7,0,11,39,72,54
10.8122815,106.6864029,3,5,9,0,0,1,2,9,2,17,2,0,0,15,3,14
20.966994,105.779838,1,1,6,1,0,1,2,8,6,14,1,0,2,3,2,16
10.792808,106.629572,0,3,6,1,0,2,2,6,0,18,3,0,1,6,1,4
10.74883,106.656362,2,11,18,4,0,8,9,12,4,26,3,0,1,23,22,6
20.973075,105.781977,3,3,8,1,1,1,2,11,5,16,2,0,2,5,4,22
10.7396992,106.6960724,4,1,8,9,0,0,0,13,2,11,0,0,1,3,4,7
10.7708085,106.6551476,2,10,5,1,0,6,5,6,2,23,1,0,2,7,22,4
10.7381244,106.7202767,0,1,12,13,0,1,1,8,4,7,2,0,1,1,5,6
10.766332,106.634364,1,4,0,2,0,1,5,4,0,19,2,0,2,7,16,5
10.789452,106.659859,0,5,30,3,0,16,4,42,3,21,1,0,1,35,16,9
