mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,params,split0_test_explained_variance,split1_test_explained_variance,split2_test_explained_variance,split3_test_explained_variance,split4_test_explained_variance,mean_test_explained_variance,std_test_explained_variance,rank_test_explained_variance,split0_test_max_error,split1_test_max_error,split2_test_max_error,split3_test_max_error,split4_test_max_error,mean_test_max_error,std_test_max_error,rank_test_max_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_log_error,split1_test_neg_root_mean_squared_log_error,split2_test_neg_root_mean_squared_log_error,split3_test_neg_root_mean_squared_log_error,split4_test_neg_root_mean_squared_log_error,mean_test_neg_root_mean_squared_log_error,std_test_neg_root_mean_squared_log_error,rank_test_neg_root_mean_squared_log_error,split0_test_neg_median_absolute_error,split1_test_neg_median_absolute_error,split2_test_neg_median_absolute_error,split3_test_neg_median_absolute_error,split4_test_neg_median_absolute_error,mean_test_neg_median_absolute_error,std_test_neg_median_absolute_error,rank_test_neg_median_absolute_error,split0_test_neg_mean_absolute_percentage_error,split1_test_neg_mean_absolute_percentage_error,split2_test_neg_mean_absolute_percentage_error,split3_test_neg_mean_absolute_percentage_error,split4_test_neg_mean_absolute_percentage_error,mean_test_neg_mean_absolute_percentage_error,std_test_neg_mean_absolute_percentage_error,rank_test_neg_mean_absolute_percentage_error
1.4973884105682373,0.28071203354630164,0.05972614288330078,0.0007901279999188485,0.01,{'learning_rate': 0.01},0.12206283249582595,0.11944689442176293,0.12421207229956022,0.12315198253220971,0.11827166922376409,0.12142909019462458,0.002236666447050779,3,-798.836673025101,-798.1424749877355,-799.4399411219592,-787.8930979714248,-795.2266865117209,-795.9077747235882,4.260221932974356,3,-122.05492436662381,-123.52404014859013,-128.10725789206046,-126.66171279189223,-131.58010232002744,-126.38560750383881,3.375395524922927,3,0.11695357787168759,0.11944396482146091,0.11424598593755175,0.12310539939232323,0.11699242964167034,0.11814827153293876,0.0029746607874517957,3,-0.8280580612866534,-0.8039114237368161,-0.764577179048726,-0.8067196157743802,-0.8372852965274176,-0.8081103152747987,0.02515468460136256,3,-74.83639577136736,-68.92361291125417,-66.80619850477076,-71.62975943088531,-74.85048830509186,-71.4092909846739,3.1938236775383926,3,-1.1503378749997613,-1.087648087356744,-0.9624988896570023,-1.0796987028947935,-1.1573982885925347,-1.0875163687001672,0.07002931914041488,3
1.6424219608306885,0.008190853824385192,0.060359859466552736,0.0010157273343896576,0.08,{'learning_rate': 0.08},0.5641461644641552,0.5473386637041225,0.5664554643867055,0.5628632000037179,0.5527483260948451,0.5587103637307093,0.007370780381503624,2,-650.686538461655,-705.0523838377054,-814.5462786990638,-689.5460585273545,-668.8132186921923,-705.7288956435943,57.43865080121484,2,-85.88180980192938,-88.56450304437055,-89.84880147541318,-89.43281040509343,-93.66540182922515,-89.47866531120633,2.507625503479457,2,0.562804886725351,0.5473386624432423,0.5642973161921013,0.5628299109612355,0.5525521881292825,0.5579645928902425,0.0067735909519393775,2,-0.6177667116389843,-0.6142483122812531,-0.5854930997127095,-0.612917984398743,-0.6303991302154389,-0.6121650476494258,0.01469802788464971,2,-47.52595387564765,-44.67163293470037,-44.56491968156111,-45.867057378174835,-48.19913228352863,-46.16573923072251,1.4743852203071377,2,-0.7329100788362918,-0.7217441394441513,-0.6591095980746441,-0.7151809844285759,-0.753338059078725,-0.7164565719724776,0.03146179552369613,2
1.676443338394165,0.016906913290985755,0.05959610939025879,0.00036224937600150937,0.15,{'learning_rate': 0.15},0.6853626114812426,0.6654099461266856,0.6863247659867726,0.6834474397154476,0.6798636349594156,0.6800816796539128,0.007661592744319291,1,-625.7844732701778,-653.8877518842424,-829.7329275894399,-665.2455353654664,-622.2653103592186,-679.383199693709,76.92880974801996,1,-72.89166150999742,-76.14303209002603,-76.2770653074834,-76.10969826248457,-79.22775116755317,-76.12984166750891,2.0052485405627447,1,0.6850594200663758,0.6654089221262863,0.6859826749689448,0.6833812111276427,0.6798609548842982,0.6799386366347095,0.0075594018232894335,1,-0.4977571717378387,-0.5165816934122094,-0.49651694051395745,-0.5095428653474383,-0.5197062806485813,-0.508020990332005,0.009485113440784631,1,-33.08037378390631,-33.61474430561066,-34.54293408989906,-33.962377578020096,-34.20111630944645,-33.88030921337652,0.5018257761233448,1,-0.5258814535472528,-0.5475380901473326,-0.510586865621726,-0.5349665556948392,-0.5556636231703058,-0.5349273176362912,0.01589536254095004,1
